schema_version,source_type,profile,timestamp_ms,interval_ms,cell_id,cell_area_km2,cell_available,total_prbs,available_prbs,neighbor_load_ratio,embb_active_ues,embb_offered_dl_mbps,embb_min_dl_mbps_per_ue,embb_max_dl_mbps_per_ue,embb_reliability_target,embb_spectral_eff_bps_hz,urllc_active_ues,urllc_packets,urllc_payload_bytes,urllc_deadline_intervals,urllc_reliability_target,urllc_spectral_eff_bps_hz,iot_registered_devices,iot_active_devices,iot_density_per_km2,iot_payload_bytes,iot_reporting_period_ms,iot_min_rate_kbps_per_device,iot_reliability_target,iot_spectral_eff_bps_hz,hard_floor_prbs_embb,hard_floor_prbs_urllc,hard_floor_prbs_iot
1.0,synthetic,P3_URLLC_burst,360,10,cell-001,0.083333,1,273,273,0.27318,16,1387.6928,100.0,500.0,0.99000,3.03933,1,1,32,1,0.99999,1.20205,83333,102,1000000.00,256,10000,0.2048,0.99900,0.76070,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-002,0.083333,1,273,273,0.45344,22,1202.7917,100.0,500.0,0.99000,2.97645,0,0,32,1,0.99999,1.56118,83333,74,1000000.00,256,10000,0.2048,0.99900,0.48124,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-003,0.083333,1,273,273,0.58269,28,1033.9291,100.0,500.0,0.99000,3.95066,0,0,32,1,0.99999,1.53747,83333,78,1000000.00,256,10000,0.2048,0.99900,0.57550,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-004,0.083333,1,273,273,0.55664,22,593.0732,100.0,500.0,0.99000,4.21869,1,1,32,1,0.99999,1.64979,83333,72,1000000.00,256,10000,0.2048,0.99900,0.45977,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-005,0.083333,1,273,273,0.63016,18,386.8587,100.0,500.0,0.99000,3.44524,2,3,32,1,0.99999,1.75477,83333,76,1000000.00,256,10000,0.2048,0.99900,0.91378,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-006,0.083333,1,273,273,0.27699,21,629.3302,100.0,500.0,0.99000,2.35530,2,4,32,1,0.99999,2.16776,83333,97,1000000.00,256,10000,0.2048,0.99900,0.54133,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-007,0.083333,1,273,273,0.78300,23,1219.2848,100.0,500.0,0.99000,4.31198,0,0,32,1,0.99999,1.89380,83333,80,1000000.00,256,10000,0.2048,0.99900,0.70240,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-008,0.083333,1,273,273,0.45393,15,490.4929,100.0,500.0,0.99000,4.03482,3,5,32,1,0.99999,1.51595,83333,81,1000000.00,256,10000,0.2048,0.99900,0.86358,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-009,0.083333,1,273,273,0.75590,14,789.9691,100.0,500.0,0.99000,3.20127,1,2,32,1,0.99999,1.65845,83333,82,1000000.00,256,10000,0.2048,0.99900,0.32674,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-010,0.083333,1,273,273,0.82624,20,667.2362,100.0,500.0,0.99000,4.22278,1,1,32,1,0.99999,1.13266,83333,96,1000000.00,256,10000,0.2048,0.99900,0.70009,150,81,42
1.0,synthetic,P3_URLLC_burst,360,10,cell-011,0.083333,1,273,273,0.49625,17,403.1229,100.0,500.0,0.99000,2.13982,2,3,32,1,0.99999,1.21718,83333,89,1000000.00,256,10000,0.2048,0.99900,0.51881,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-000,0.083333,1,273,273,0.53778,19,531.4534,100.0,500.0,0.99000,3.06441,3,5,32,1,0.99999,1.40665,83333,72,1000000.00,256,10000,0.2048,0.99900,0.59885,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-001,0.083333,1,273,273,0.57830,13,191.9826,100.0,500.0,0.99000,3.07895,1,2,32,1,0.99999,1.73065,83333,87,1000000.00,256,10000,0.2048,0.99900,0.46520,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-002,0.083333,1,273,273,0.61720,20,1298.5219,100.0,500.0,0.99000,3.96757,2,4,32,1,0.99999,1.09101,83333,84,1000000.00,256,10000,0.2048,0.99900,0.29313,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-003,0.083333,1,273,273,0.52020,14,233.6164,100.0,500.0,0.99000,2.18972,1,1,32,1,0.99999,1.39795,83333,79,1000000.00,256,10000,0.2048,0.99900,0.50150,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-004,0.083333,1,273,273,0.38022,33,1321.5447,100.0,500.0,0.99000,4.79137,2,4,32,1,0.99999,1.88987,83333,86,1000000.00,256,10000,0.2048,0.99900,0.49348,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-005,0.083333,1,273,273,0.38761,25,879.4164,100.0,500.0,0.99000,2.99512,3,6,32,1,0.99999,1.38037,83333,72,1000000.00,256,10000,0.2048,0.99900,0.56552,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-006,0.083333,1,273,273,0.53861,22,1316.9700,100.0,500.0,0.99000,3.02663,1,1,32,1,0.99999,1.84363,83333,82,1000000.00,256,10000,0.2048,0.99900,0.44190,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-007,0.083333,1,273,273,0.75553,24,510.9174,100.0,500.0,0.99000,3.39332,3,5,32,1,0.99999,1.30166,83333,110,1000000.00,256,10000,0.2048,0.99900,0.57470,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-008,0.083333,1,273,273,0.38975,19,179.5386,100.0,500.0,0.99000,2.74269,2,4,32,1,0.99999,1.94272,83333,84,1000000.00,256,10000,0.2048,0.99900,0.41632,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-009,0.083333,1,273,273,0.58231,18,466.0041,100.0,500.0,0.99000,2.80879,2,4,32,1,0.99999,1.01868,83333,95,1000000.00,256,10000,0.2048,0.99900,0.60123,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-010,0.083333,1,273,273,0.76815,18,1233.7041,100.0,500.0,0.99000,3.36802,1,2,32,1,0.99999,1.12199,83333,81,1000000.00,256,10000,0.2048,0.99900,0.47850,150,81,42
1.0,synthetic,P3_URLLC_burst,370,10,cell-011,0.083333,1,273,273,0.23862,23,522.7264,100.0,500.0,0.99000,4.29129,2,3,32,1,0.99999,1.59195,83333,78,1000000.00,256,10000,0.2048,0.99900,0.34895,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-000,0.083333,1,273,273,0.55052,22,392.3567,100.0,500.0,0.99000,2.63523,2,4,32,1,0.99999,1.25938,83333,92,1000000.00,256,10000,0.2048,0.99900,0.51363,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-001,0.083333,1,273,273,0.49233,22,996.9456,100.0,500.0,0.99000,3.25987,1,1,32,1,0.99999,1.39782,83333,69,1000000.00,256,10000,0.2048,0.99900,0.68545,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-002,0.083333,1,273,273,0.21426,24,828.0402,100.0,500.0,0.99000,3.66656,3,5,32,1,0.99999,1.83730,83333,85,1000000.00,256,10000,0.2048,0.99900,0.41220,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-003,0.083333,1,273,273,0.49412,11,230.5178,100.0,500.0,0.99000,2.86882,1,1,32,1,0.99999,1.92176,83333,74,1000000.00,256,10000,0.2048,0.99900,0.47287,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-004,0.083333,1,273,273,0.23276,12,592.3541,100.0,500.0,0.99000,4.33206,3,6,32,1,0.99999,1.50838,83333,91,1000000.00,256,10000,0.2048,0.99900,0.65708,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-005,0.083333,1,273,273,0.65074,29,249.9163,100.0,500.0,0.99000,4.13572,1,2,32,1,0.99999,1.47742,83333,85,1000000.00,256,10000,0.2048,0.99900,0.37980,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-006,0.083333,1,273,273,0.55776,11,482.9807,100.0,500.0,0.99000,3.33220,1,2,32,1,0.99999,1.38200,83333,76,1000000.00,256,10000,0.2048,0.99900,0.58292,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-007,0.083333,1,273,273,0.54162,24,991.8322,100.0,500.0,0.99000,3.34544,2,3,32,1,0.99999,1.65697,83333,76,1000000.00,256,10000,0.2048,0.99900,0.73568,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-008,0.083333,1,273,273,0.62119,22,858.2335,100.0,500.0,0.99000,4.63134,1,1,32,1,0.99999,1.31170,83333,84,1000000.00,256,10000,0.2048,0.99900,0.34231,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-009,0.083333,1,273,273,0.65225,12,671.5001,100.0,500.0,0.99000,2.65496,1,1,32,1,0.99999,1.84595,83333,90,1000000.00,256,10000,0.2048,0.99900,0.49684,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-010,0.083333,1,273,273,0.47761,20,270.5740,100.0,500.0,0.99000,3.17165,3,5,32,1,0.99999,1.91768,83333,85,1000000.00,256,10000,0.2048,0.99900,0.45673,150,81,42
1.0,synthetic,P3_URLLC_burst,380,10,cell-011,0.083333,1,273,273,0.67273,23,673.4771,100.0,500.0,0.99000,3.78760,1,1,32,1,0.99999,1.40686,83333,61,1000000.00,256,10000,0.2048,0.99900,0.45607,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-000,0.083333,1,273,273,0.35258,28,514.3144,100.0,500.0,0.99000,3.16551,2,4,32,1,0.99999,2.38747,83333,88,1000000.00,256,10000,0.2048,0.99900,0.60546,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-001,0.083333,1,273,273,0.63930,15,469.8934,100.0,500.0,0.99000,4.21935,1,1,32,1,0.99999,1.66868,83333,76,1000000.00,256,10000,0.2048,0.99900,0.51115,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-002,0.083333,1,273,273,0.32457,22,626.6480,100.0,500.0,0.99000,4.44603,2,3,32,1,0.99999,1.99703,83333,77,1000000.00,256,10000,0.2048,0.99900,0.45436,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-003,0.083333,1,273,273,0.41915,12,340.0571,100.0,500.0,0.99000,3.37523,1,1,32,1,0.99999,1.73865,83333,104,1000000.00,256,10000,0.2048,0.99900,0.78678,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-004,0.083333,1,273,273,0.54366,21,301.9774,100.0,500.0,0.99000,1.70698,2,3,32,1,0.99999,1.48657,83333,80,1000000.00,256,10000,0.2048,0.99900,0.40091,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-005,0.083333,1,273,273,0.89019,21,745.5472,100.0,500.0,0.99000,2.28062,1,1,32,1,0.99999,1.72569,83333,90,1000000.00,256,10000,0.2048,0.99900,0.54809,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-006,0.083333,1,273,273,0.23970,25,723.6750,100.0,500.0,0.99000,4.37279,3,5,32,1,0.99999,1.77427,83333,90,1000000.00,256,10000,0.2048,0.99900,0.46261,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-007,0.083333,1,273,273,0.59418,15,258.8058,100.0,500.0,0.99000,2.94189,3,6,32,1,0.99999,1.85860,83333,86,1000000.00,256,10000,0.2048,0.99900,0.45798,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-008,0.083333,1,273,273,0.55510,23,635.9205,100.0,500.0,0.99000,3.55064,1,2,32,1,0.99999,1.68468,83333,93,1000000.00,256,10000,0.2048,0.99900,0.66175,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-009,0.083333,1,273,273,0.78850,27,1900.1836,100.0,500.0,0.99000,4.10000,2,3,32,1,0.99999,1.81267,83333,68,1000000.00,256,10000,0.2048,0.99900,0.45589,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-010,0.083333,1,273,273,0.81487,23,722.1196,100.0,500.0,0.99000,4.77175,3,5,32,1,0.99999,1.36683,83333,74,1000000.00,256,10000,0.2048,0.99900,0.46000,150,81,42
1.0,synthetic,P3_URLLC_burst,390,10,cell-011,0.083333,1,273,273,0.54783,16,580.9013,100.0,500.0,0.99000,3.32231,1,1,32,1,0.99999,0.98349,83333,92,1000000.00,256,10000,0.2048,0.99900,0.59995,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-000,0.083333,1,273,273,0.65664,25,891.9578,100.0,500.0,0.99000,4.92750,21,41,32,1,0.99999,2.17079,83333,98,1000000.00,256,10000,0.2048,0.99900,0.56546,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-001,0.083333,1,273,273,0.55048,19,245.7693,100.0,500.0,0.99000,2.07853,15,30,32,1,0.99999,1.46714,83333,84,1000000.00,256,10000,0.2048,0.99900,0.59703,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-002,0.083333,1,273,273,0.70267,30,777.4673,100.0,500.0,0.99000,2.93243,20,40,32,1,0.99999,1.58386,83333,83,1000000.00,256,10000,0.2048,0.99900,0.35901,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-003,0.083333,1,273,273,0.46506,25,578.7456,100.0,500.0,0.99000,4.84329,18,36,32,1,0.99999,1.86783,83333,78,1000000.00,256,10000,0.2048,0.99900,0.50152,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-004,0.083333,1,273,273,0.46921,12,690.9594,100.0,500.0,0.99000,3.36053,17,33,32,1,0.99999,1.92478,83333,100,1000000.00,256,10000,0.2048,0.99900,0.63639,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-005,0.083333,1,273,273,0.13513,17,421.3197,100.0,500.0,0.99000,2.86679,13,25,32,1,0.99999,1.68229,83333,88,1000000.00,256,10000,0.2048,0.99900,0.33756,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-006,0.083333,1,273,273,0.77920,22,713.6955,100.0,500.0,0.99000,4.09852,22,43,32,1,0.99999,1.50926,83333,78,1000000.00,256,10000,0.2048,0.99900,0.47935,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-007,0.083333,1,273,273,0.31375,13,409.0356,100.0,500.0,0.99000,2.81902,15,29,32,1,0.99999,1.49199,83333,85,1000000.00,256,10000,0.2048,0.99900,0.57025,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-008,0.083333,1,273,273,0.54093,20,593.9485,100.0,500.0,0.99000,2.42145,21,42,32,1,0.99999,1.58722,83333,90,1000000.00,256,10000,0.2048,0.99900,0.26008,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-009,0.083333,1,273,273,0.92384,20,380.8801,100.0,500.0,0.99000,2.58034,19,38,32,1,0.99999,1.82089,83333,94,1000000.00,256,10000,0.2048,0.99900,0.40762,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-010,0.083333,1,273,273,0.26826,20,363.2859,100.0,500.0,0.99000,4.41983,22,43,32,1,0.99999,1.88040,83333,78,1000000.00,256,10000,0.2048,0.99900,0.45524,150,81,42
1.0,synthetic,P3_URLLC_burst,400,10,cell-011,0.083333,1,273,273,0.36716,15,528.1340,100.0,500.0,0.99000,3.24075,20,39,32,1,0.99999,1.39166,83333,80,1000000.00,256,10000,0.2048,0.99900,0.66153,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-000,0.083333,1,273,273,0.43491,28,703.4469,100.0,500.0,0.99000,2.77247,27,54,32,1,0.99999,1.80031,83333,79,1000000.00,256,10000,0.2048,0.99900,0.56984,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-001,0.083333,1,273,273,0.78076,28,666.1271,100.0,500.0,0.99000,4.30816,20,40,32,1,0.99999,1.87975,83333,92,1000000.00,256,10000,0.2048,0.99900,0.73263,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-002,0.083333,1,273,273,0.59729,16,677.1132,100.0,500.0,0.99000,3.19590,18,36,32,1,0.99999,2.00160,83333,88,1000000.00,256,10000,0.2048,0.99900,0.61096,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-003,0.083333,1,273,273,0.49993,39,702.3999,100.0,500.0,0.99000,1.53562,20,40,32,1,0.99999,1.72252,83333,76,1000000.00,256,10000,0.2048,0.99900,0.50092,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-004,0.083333,1,273,273,0.49372,22,828.9680,100.0,500.0,0.99000,2.72905,19,37,32,1,0.99999,1.88951,83333,80,1000000.00,256,10000,0.2048,0.99900,0.47180,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-005,0.083333,1,273,273,0.61543,35,1225.8630,100.0,500.0,0.99000,3.00765,25,50,32,1,0.99999,1.31107,83333,91,1000000.00,256,10000,0.2048,0.99900,0.55704,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-006,0.083333,1,273,273,0.68680,20,651.4018,100.0,500.0,0.99000,3.92430,17,34,32,1,0.99999,1.27857,83333,73,1000000.00,256,10000,0.2048,0.99900,0.72055,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-007,0.083333,1,273,273,0.42110,24,432.1336,100.0,500.0,0.99000,3.61227,25,50,32,1,0.99999,1.29064,83333,86,1000000.00,256,10000,0.2048,0.99900,0.83249,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-008,0.083333,1,273,273,0.53417,22,368.4496,100.0,500.0,0.99000,4.29412,18,35,32,1,0.99999,1.97497,83333,80,1000000.00,256,10000,0.2048,0.99900,0.63233,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-009,0.083333,1,273,273,0.56116,29,1439.6034,100.0,500.0,0.99000,2.65988,18,36,32,1,0.99999,1.36726,83333,101,1000000.00,256,10000,0.2048,0.99900,0.48657,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-010,0.083333,1,273,273,0.48892,16,587.1767,100.0,500.0,0.99000,5.64527,11,21,32,1,0.99999,2.06476,83333,68,1000000.00,256,10000,0.2048,0.99900,0.54528,150,81,42
1.0,synthetic,P3_URLLC_burst,410,10,cell-011,0.083333,1,273,273,0.49435,21,1019.1508,100.0,500.0,0.99000,2.03024,24,47,32,1,0.99999,1.39557,83333,78,1000000.00,256,10000,0.2048,0.99900,0.48929,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-000,0.083333,1,273,273,0.61474,25,415.6440,100.0,500.0,0.99000,2.68756,20,39,32,1,0.99999,0.99381,83333,75,1000000.00,256,10000,0.2048,0.99900,0.51856,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-001,0.083333,1,273,273,0.49294,17,297.3132,100.0,500.0,0.99000,3.43077,16,31,32,1,0.99999,2.02448,83333,80,1000000.00,256,10000,0.2048,0.99900,0.55313,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-002,0.083333,1,273,273,0.67177,24,910.7953,100.0,500.0,0.99000,2.38454,15,29,32,1,0.99999,0.88760,83333,70,1000000.00,256,10000,0.2048,0.99900,0.59275,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-003,0.083333,1,273,273,0.51074,27,698.2941,100.0,500.0,0.99000,4.38203,8,16,32,1,0.99999,1.32282,83333,90,1000000.00,256,10000,0.2048,0.99900,0.69561,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-004,0.083333,1,273,273,0.49898,19,604.8353,100.0,500.0,0.99000,3.58548,21,41,32,1,0.99999,1.23346,83333,77,1000000.00,256,10000,0.2048,0.99900,0.65540,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-005,0.083333,1,273,273,0.57523,25,438.3797,100.0,500.0,0.99000,3.48735,23,46,32,1,0.99999,1.92227,83333,75,1000000.00,256,10000,0.2048,0.99900,0.74701,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-006,0.083333,1,273,273,0.64682,18,707.9173,100.0,500.0,0.99000,3.38420,12,23,32,1,0.99999,2.18658,83333,91,1000000.00,256,10000,0.2048,0.99900,0.63782,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-007,0.083333,1,273,273,0.48484,15,491.2536,100.0,500.0,0.99000,3.34865,19,38,32,1,0.99999,1.29350,83333,92,1000000.00,256,10000,0.2048,0.99900,0.58986,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-008,0.083333,1,273,273,0.44993,23,686.9324,100.0,500.0,0.99000,3.50226,16,32,32,1,0.99999,0.88631,83333,83,1000000.00,256,10000,0.2048,0.99900,0.63523,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-009,0.083333,1,273,273,0.76688,16,129.6002,100.0,500.0,0.99000,3.35811,21,42,32,1,0.99999,2.14776,83333,79,1000000.00,256,10000,0.2048,0.99900,0.43166,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-010,0.083333,1,273,273,0.56752,10,263.0776,100.0,500.0,0.99000,3.28077,13,26,32,1,0.99999,1.57650,83333,72,1000000.00,256,10000,0.2048,0.99900,0.59768,150,81,42
1.0,synthetic,P3_URLLC_burst,420,10,cell-011,0.083333,1,273,273,0.68921,16,422.8555,100.0,500.0,0.99000,3.82959,18,36,32,1,0.99999,1.00357,83333,87,1000000.00,256,10000,0.2048,0.99900,0.82756,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-000,0.083333,1,273,273,0.61938,21,798.8909,100.0,500.0,0.99000,4.18462,17,33,32,1,0.99999,1.65492,83333,83,1000000.00,256,10000,0.2048,0.99900,0.58836,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-001,0.083333,1,273,273,0.49140,10,409.3886,100.0,500.0,0.99000,3.97441,17,33,32,1,0.99999,1.81754,83333,90,1000000.00,256,10000,0.2048,0.99900,0.63116,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-002,0.083333,1,273,273,0.59601,21,657.0323,100.0,500.0,0.99000,4.10950,19,37,32,1,0.99999,1.56683,83333,104,1000000.00,256,10000,0.2048,0.99900,0.57947,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-003,0.083333,1,273,273,0.24067,18,282.9583,100.0,500.0,0.99000,4.00680,24,48,32,1,0.99999,1.78499,83333,100,1000000.00,256,10000,0.2048,0.99900,0.58459,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-004,0.083333,1,273,273,0.69853,24,1265.8206,100.0,500.0,0.99000,3.64116,14,27,32,1,0.99999,1.00932,83333,77,1000000.00,256,10000,0.2048,0.99900,0.46678,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-005,0.083333,1,273,273,0.34501,20,915.7165,100.0,500.0,0.99000,3.12955,18,35,32,1,0.99999,1.78179,83333,91,1000000.00,256,10000,0.2048,0.99900,0.47761,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-006,0.083333,1,273,273,0.41572,19,902.3205,100.0,500.0,0.99000,3.97302,14,27,32,1,0.99999,0.87891,83333,94,1000000.00,256,10000,0.2048,0.99900,0.50543,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-007,0.083333,1,273,273,0.51472,21,359.6274,100.0,500.0,0.99000,3.53375,16,31,32,1,0.99999,1.82095,83333,95,1000000.00,256,10000,0.2048,0.99900,0.65376,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-008,0.083333,1,273,273,0.63149,26,572.6992,100.0,500.0,0.99000,3.13203,21,41,32,1,0.99999,1.33158,83333,87,1000000.00,256,10000,0.2048,0.99900,0.50604,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-009,0.083333,1,273,273,0.47692,13,414.1727,100.0,500.0,0.99000,2.41925,17,33,32,1,0.99999,2.21455,83333,82,1000000.00,256,10000,0.2048,0.99900,0.42827,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-010,0.083333,1,273,273,0.61892,17,976.0828,100.0,500.0,0.99000,2.74983,18,35,32,1,0.99999,1.66916,83333,88,1000000.00,256,10000,0.2048,0.99900,0.36327,150,81,42
1.0,synthetic,P3_URLLC_burst,430,10,cell-011,0.083333,1,273,273,0.84263,23,555.6652,100.0,500.0,0.99000,2.43509,23,45,32,1,0.99999,1.96728,83333,77,1000000.00,256,10000,0.2048,0.99900,0.64329,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-000,0.083333,1,273,273,0.86602,21,591.8645,100.0,500.0,0.99000,4.07230,19,38,32,1,0.99999,1.06944,83333,80,1000000.00,256,10000,0.2048,0.99900,0.59809,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-001,0.083333,1,273,273,0.70003,21,378.6912,100.0,500.0,0.99000,2.00218,24,47,32,1,0.99999,2.08304,83333,69,1000000.00,256,10000,0.2048,0.99900,0.71234,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-002,0.083333,1,273,273,0.67514,23,515.0166,100.0,500.0,0.99000,3.28495,12,23,32,1,0.99999,1.31071,83333,75,1000000.00,256,10000,0.2048,0.99900,0.69921,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-003,0.083333,1,273,273,0.69478,12,245.4414,100.0,500.0,0.99000,4.86308,15,29,32,1,0.99999,0.75336,83333,70,1000000.00,256,10000,0.2048,0.99900,0.66984,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-004,0.083333,1,273,273,0.51195,18,434.6802,100.0,500.0,0.99000,1.99174,18,36,32,1,0.99999,2.14602,83333,89,1000000.00,256,10000,0.2048,0.99900,0.55381,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-005,0.083333,1,273,273,0.42445,14,161.3163,100.0,500.0,0.99000,3.26618,17,33,32,1,0.99999,1.59280,83333,70,1000000.00,256,10000,0.2048,0.99900,0.48265,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-006,0.083333,1,273,273,0.62257,17,413.0748,100.0,500.0,0.99000,4.29898,21,42,32,1,0.99999,2.11728,83333,91,1000000.00,256,10000,0.2048,0.99900,0.56812,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-007,0.083333,1,273,273,0.38165,23,758.5163,100.0,500.0,0.99000,5.26738,21,42,32,1,0.99999,2.03211,83333,82,1000000.00,256,10000,0.2048,0.99900,0.56564,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-008,0.083333,1,273,273,0.78663,32,1990.8662,100.0,500.0,0.99000,3.55972,20,40,32,1,0.99999,1.31153,83333,97,1000000.00,256,10000,0.2048,0.99900,0.34655,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-009,0.083333,1,273,273,0.54550,30,668.7019,100.0,500.0,0.99000,3.44248,23,46,32,1,0.99999,1.86168,83333,92,1000000.00,256,10000,0.2048,0.99900,0.55925,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-010,0.083333,1,273,273,0.45793,18,730.2854,100.0,500.0,0.99000,3.97916,17,33,32,1,0.99999,1.44603,83333,80,1000000.00,256,10000,0.2048,0.99900,0.56989,150,81,42
1.0,synthetic,P3_URLLC_burst,440,10,cell-011,0.083333,1,273,273,0.73428,35,913.7517,100.0,500.0,0.99000,3.16907,23,45,32,1,0.99999,1.96239,83333,96,1000000.00,256,10000,0.2048,0.99900,0.62081,150,81,42
1.0,synthetic,P3_URLLC_burst,450,10,cell-000,0.083333,1,273,273,0.73476,23,245.1324,100.0,500.0,0.99000,2.09872,20,39,32,1,0.99999,1.12308,83333,81,1000000.00,256,10000,0.2048,0.99900,0.70936,150,81,42
1.0,synthetic,P3_URLLC_burst,450,10,cell-001,0.083333,1,273,273,0.34759,25,1626.1231,100.0,500.0,0.99000,1.90778,16,32,32,1,0.99999,1.22863,83333,84,1000000.00,256,10000,0.2048,0.99900,0.57136,150,81,42
